corpusid,arxiv_id,title,authors,filename,year,venue,citationcount,referencecount,influentialcitationcount,content_references,equations,figures,font,pages,paragraphs,sections,subsections,subsubsections,tables,words
59523684,1901.11399,Equivariant Transformer Networks,"[{'authorId': '8421815', 'name': 'Kai Sheng Tai'}, {'authorId': '2740804', 'name': 'Peter D. Bailis'}, {'authorId': '1806083', 'name': 'G. Valiant'}]",Equivariant Transformer Networks,2019,International Conference on Machine Learning,61,34,6,0,0,0,NimbusRomNo9L,15,0,1,0,0,0,8919
211146541,2002.07297,Estimating the number and effect sizes of non-null hypotheses,"[{'authorId': '2055200107', 'name': 'Jennifer Brennan'}, {'authorId': '40275640', 'name': 'Ramya Korlakai Vinayak'}, {'authorId': '40566417', 'name': 'Kevin G. Jamieson'}]",Estimating the number and effect sizes of non-null hypotheses,2020,International Conference on Machine Learning,3,43,0,22,299,24,NimbusRomNo9L,31,0,10,18,0,0,16375
173188615,1905.13686,Explainability Techniques for Graph Convolutional Networks,"[{'authorId': '38107189', 'name': 'Federico Baldassarre'}, {'authorId': '2622491', 'name': 'Hossein Azizpour'}]",Explainability Techniques for Graph Convolutional Networks,2019,International Conference on Machine Learning,209,48,30,0,0,0,NimbusRomNo9L,21,0,0,0,0,0,7196
249626383,2206.06014,Exploring and Exploiting Hubness Priors for High-Quality GAN Latent Sampling,"[{'authorId': '2170216033', 'name': 'Yuanbang Liang'}, {'authorId': '2149265937', 'name': 'Jing Wu'}, {'authorId': '2112687011', 'name': 'Yunyu Lai'}, {'authorId': '2408885', 'name': 'Yipeng Qin'}]",Exploring and Exploiting Hubness Priors for High-Quality GAN Latent Sampling,2022,International Conference on Machine Learning,2,41,0,83,0,85,NimbusRomNo9L,14,0,12,10,0,14,7963
256847035,2012.00188,Fair Densities via Boosting the Sufficient Statistics of Exponential Families,"[{'authorId': '151382042', 'name': 'Alexander Soen'}, {'authorId': '47287134', 'name': 'Hisham Husain'}, {'authorId': '1718786', 'name': 'R. Nock'}]",Fair Densities via Boosting the Sufficient Statistics of Exponential Families,2020,International Conference on Machine Learning,1,50,0,43,33,145,CMCSC10,52,0,7,4,0,10,21280
250341018,2207.08204,Fast Composite Optimization and Statistical Recovery in Federated Learning,"[{'authorId': '2075376698', 'name': 'Yajie Bao'}, {'authorId': '145868671', 'name': 'M. Crawshaw'}, {'authorId': '2114030423', 'name': 'Sha Luo'}, {'authorId': '14697929', 'name': 'Mingrui Liu'}]",Fast Composite Optimization and Statistical Recovery in Federated Learning,2022,International Conference on Machine Learning,8,76,2,149,340,12,NimbusRomNo9L,29,11,12,15,0,2,16774
51681579,1808.02169,Fast Variance Reduction Method with Stochastic Batch Size,"[{'authorId': '23979212', 'name': 'Xuanqing Liu'}, {'authorId': '1793529', 'name': 'Cho-Jui Hsieh'}]",Fast Variance Reduction Method with Stochastic Batch Size,2018,International Conference on Machine Learning,5,32,0,34,146,14,NimbusRomNo9L,17,1,7,16,0,2,10025
214802456,2004.02088,Feature Quantization Improves GAN Training,"[{'authorId': '51325581', 'name': 'Yang Zhao'}, {'authorId': None, 'name': 'Chunyuan Li'}, {'authorId': '144909203', 'name': 'Ping Yu'}, {'authorId': '1800422', 'name': 'Jianfeng Gao'}, {'authorId': '1752041', 'name': 'Changyou Chen'}]",Feature Quantization Improves GAN Training,2020,International Conference on Machine Learning,41,48,7,115,18,83,NimbusRomNo9L,22,22,10,19,0,18,10275
249889008,2206.10185,Federated Reinforcement Learning: Linear Speedup Under Markovian Sampling,"[{'authorId': '35286014', 'name': 'S. Khodadadian'}, {'authorId': '152457431', 'name': 'Pranay Sharma'}, {'authorId': '1490536974', 'name': 'Gauri Joshi'}, {'authorId': '1741235', 'name': 'S. T. Maguluri'}]",Federated Reinforcement Learning Linear Speedup Under Markovian Sampling,2022,International Conference on Machine Learning,42,0,5,0,0,0,NimbusRomNo9L,69,0,0,0,0,0,30284
219687376,2006.08228,Finding trainable sparse networks through Neural Tangent Transfer,"[{'authorId': '121698110', 'name': 'Tianlin Liu'}, {'authorId': '39979946', 'name': 'Friedemann Zenke'}]",Finding trainable sparse networks through Neural Tangent Transfer,2020,International Conference on Machine Learning,26,56,3,108,49,40,NimbusRomNo9L,17,10,10,12,0,8,10149
53249313,1811.02155,FloWaveNet : A Generative Flow for Raw Audio,"[{'authorId': '2109687230', 'name': 'Sungwon Kim'}, {'authorId': '2108229508', 'name': 'Sang-gil Lee'}, {'authorId': '10788591', 'name': 'Jongyoon Song'}, {'authorId': '94862572', 'name': 'Jaehyeon Kim'}, {'authorId': '2999019', 'name': 'Sungroh Yoon'}]",FloWaveNet  A Generative Flow for Raw Audio,2018,International Conference on Machine Learning,160,17,20,39,26,12,NimbusRomNo9L,9,0,7,13,0,8,5796
212644664,2003.04560,Frequency Bias in Neural Networks for Input of Non-Uniform Density,"[{'authorId': '1760994', 'name': 'R. Basri'}, {'authorId': '2991672', 'name': 'M. Galun'}, {'authorId': '52195180', 'name': 'Amnon Geifman'}, {'authorId': '34734622', 'name': 'D. Jacobs'}, {'authorId': '3437811', 'name': 'Yoni Kasten'}, {'authorId': '2629128', 'name': 'S. Kritchman'}]",Frequency Bias in Neural Networks for Input of Non-Uniform Density,2020,International Conference on Machine Learning,123,26,8,0,0,0,NimbusRomNo9L,25,0,0,0,0,0,14234
247222972,2203.01631,Fully-Connected Network on Noncompact Symmetric Space and Ridgelet Transform based on Helgason-Fourier Analysis,"[{'authorId': '3112286', 'name': 'Sho Sonoda'}, {'authorId': '2065309191', 'name': 'Isao Ishikawa'}, {'authorId': '47243452', 'name': 'M. Ikeda'}]",Fully-Connected Network on Noncompact Symmetric Space and Ridgelet Transform based on Helgason-Fourier Analysis,2022,International Conference on Machine Learning,13,67,3,0,0,0,CMMI10,18,0,1,0,0,0,11462
53617955,1812.00068,GDPP: Learning Diverse Generations Using Determinantal Point Process,"[{'authorId': '46419391', 'name': 'Mohamed Elfeki'}, {'authorId': '2341378', 'name': 'C. Couprie'}, {'authorId': '46928736', 'name': 'M. Rivière'}, {'authorId': '1712479', 'name': 'Mohamed Elhoseiny'}]",GDPP Learning Diverse Generations Using Determinantal Point Process,2018,International Conference on Machine Learning,56,46,7,0,0,0,NimbusRomNo9L,10,0,6,0,0,0,6732
61153622,1902.04615,Gauge Equivariant Convolutional Networks and the Icosahedral CNN,"[{'authorId': '2056266', 'name': 'Taco Cohen'}, {'authorId': '47927975', 'name': 'Maurice Weiler'}, {'authorId': '3103994', 'name': 'Berkay Kicanaoglu'}, {'authorId': '2238638174', 'name': 'Max Welling'}]",Gauge Equivariant Convolutional Networks and the Icosahedral CNN,2019,International Conference on Machine Learning,355,59,41,44,18,16,NimbusRomNo9L,15,4,7,14,3,6,11333
44088281,1806.03497,Generalized Earley Parser: Bridging Symbolic Grammars and Sequence Data for Future Prediction,"[{'authorId': '3390244', 'name': 'Siyuan Qi'}, {'authorId': '26663607', 'name': 'Baoxiong Jia'}, {'authorId': '145380991', 'name': 'Song-Chun Zhu'}]",Generalized Earley Parser Bridging Symbolic Grammars and Sequence Data for Future Prediction,2018,International Conference on Machine Learning,31,30,2,0,0,0,NimbusRomNo9L,12,0,0,0,0,0,8780
67856031,1812.10613,Generative Adversarial User Model for Reinforcement Learning Based Recommendation System,"[{'authorId': '66273798', 'name': 'Xinshi Chen'}, {'authorId': '31023698', 'name': 'Shuang Li'}, {'authorId': '2155493824', 'name': 'Hui Li'}, {'authorId': '2119329074', 'name': 'Shaohua Jiang'}, {'authorId': '145475951', 'name': 'Yuan Qi'}, {'authorId': '1779453', 'name': 'Le Song'}]",Generative Adversarial User Model for Reinforcement Learning Based Recommendation System,2018,International Conference on Machine Learning,161,30,23,63,57,30,NimbusRomNo9L,15,0,12,13,0,6,9540
3619830,1802.02664,Geometry Score: A Method For Comparing Generative Adversarial Networks,"[{'authorId': '10662951', 'name': 'Valentin Khrulkov'}, {'authorId': '1738205', 'name': 'I. Oseledets'}]",Geometry Score A Method For Comparing Generative Adversarial Networks,2018,International Conference on Machine Learning,99,27,10,35,18,27,CMR7,9,9,8,0,0,2,6705
211990606,2003.01794,Good Subnetworks Provably Exist: Pruning via Greedy Forward Selection,"[{'authorId': '144785541', 'name': 'Mao Ye'}, {'authorId': '29777869', 'name': 'Chengyue Gong'}, {'authorId': '6759604', 'name': 'Lizhen Nie'}, {'authorId': '65855107', 'name': 'Denny Zhou'}, {'authorId': '1682471', 'name': 'Adam R. Klivans'}, {'authorId': '47362268', 'name': 'Qiang Liu'}]",Good Subnetworks Provably Exist Pruning via Greedy Forward Selection,2020,International Conference on Machine Learning,96,52,8,237,118,9,NimbusRomNo9L,23,22,12,16,2,8,13327
232170265,2103.06064,Graph Neural Networks Inspired by Classical Iterative Algorithms,"[{'authorId': '2144182425', 'name': 'Yongyi Yang'}, {'authorId': '2167249750', 'name': 'T. Liu'}, {'authorId': '2146020415', 'name': 'Yangkun Wang'}, {'authorId': '9695889', 'name': 'Jinjing Zhou'}, {'authorId': '47594426', 'name': 'Quan Gan'}, {'authorId': '12457830', 'name': 'Zhewei Wei'}, {'authorId': '1852415', 'name': 'Zheng Zhang'}, {'authorId': '3251920', 'name': 'Zengfeng Huang'}, {'authorId': '2242717', 'name': 'D. Wipf'}]",Graph Neural Networks Inspired by Classical Iterative Algorithms,2021,International Conference on Machine Learning,58,70,7,110,102,20,NimbusRomNo9L,20,0,13,24,0,24,13728
231639188,2101.07393,Grounding Language to Entities and Dynamics for Generalization in Reinforcement Learning,"[{'authorId': '39698929', 'name': 'H. Wang'}, {'authorId': '144958935', 'name': 'Karthik Narasimhan'}]",Grounding Language to Entities and Dynamics for Generalization in Reinforcement Learning,2021,International Conference on Machine Learning,41,51,7,0,0,0,NimbusRomNo9L,17,0,0,0,0,0,11777
232075682,2103.00697,Heterogeneity for the Win: One-Shot Federated Clustering,"[{'authorId': '80072886', 'name': 'D. Dennis'}, {'authorId': '2118910109', 'name': 'Tian Li'}, {'authorId': '145260024', 'name': 'Virginia Smith'}]",Heterogeneity for the Win One-Shot Federated Clustering,2021,International Conference on Machine Learning,95,34,20,125,234,41,CMMI10,17,4,16,22,4,8,11633
51875813,1802.07167,"High-Quality Prediction Intervals for Deep Learning: A Distribution-Free, Ensembled Approach","[{'authorId': '1720750695', 'name': 'Tim Pearce'}, {'authorId': '3385621', 'name': 'A. Brintrup'}, {'authorId': '2124519626', 'name': 'Mohamed H. Zaki'}, {'authorId': '144234903', 'name': 'A. Neely'}]",High-Quality Prediction Intervals for Deep Learning A Distribution-Free Ensembled Approach,2018,International Conference on Machine Learning,225,32,40,0,0,0,NimbusRomNo9L,13,0,0,0,0,0,7884
215814449,2004.08013,How recurrent networks implement contextual processing in sentiment analysis,"[{'authorId': '2333223', 'name': 'Niru Maheswaranathan'}, {'authorId': '3089810', 'name': 'David Sussillo'}]",How recurrent networks implement contextual processing in sentiment analysis,2020,International Conference on Machine Learning,22,72,2,61,36,54,NimbusRomNo9L,19,0,19,12,6,2,12329
4789131,1804.01882,Hyperbolic Entailment Cones for Learning Hierarchical Embeddings,"[{'authorId': '1882451', 'name': 'O. Ganea'}, {'authorId': '9940262', 'name': 'Gary Bécigneul'}, {'authorId': '143936663', 'name': 'Thomas Hofmann'}]",Hyperbolic Entailment Cones for Learning Hierarchical Embeddings,2018,International Conference on Machine Learning,219,37,34,111,72,13,NimbusRomNo9L,13,22,7,4,0,2,8218
85502769,1903.10346,"Imperceptible, Robust, and Targeted Adversarial Examples for Automatic Speech Recognition","[{'authorId': '145592705', 'name': 'Yao Qin'}, {'authorId': '2483738', 'name': 'Nicholas Carlini'}, {'authorId': '153440022', 'name': 'I. Goodfellow'}, {'authorId': '48524582', 'name': 'G. Cottrell'}, {'authorId': '2402716', 'name': 'Colin Raffel'}]",Imperceptible Robust and Targeted Adversarial Examples for Automatic Speech Recognition,2019,International Conference on Machine Learning,333,31,51,94,62,3,NimbusRomNo9L,13,8,15,12,5,6,9233
220302671,2007.01160,Improved Bounds on Minimax Regret under Logarithmic Loss via Self-Concordance,"[{'authorId': None, 'name': 'Blair Bilodeau'}, {'authorId': '26198391', 'name': 'Dylan J. Foster'}, {'authorId': '39331522', 'name': 'Daniel M. Roy'}]",Improved Bounds on Minimax Regret under Logarithmic Loss via Self-Concordance,2020,International Conference on Machine Learning,0,36,0,84,141,0,CMR10,25,4,8,9,0,0,13994
59291958,1901.08846,Improving Adversarial Robustness via Promoting Ensemble Diversity,"[{'authorId': '19201674', 'name': 'Tianyu Pang'}, {'authorId': '144968846', 'name': 'Kun Xu'}, {'authorId': '144369497', 'name': 'Chao Du'}, {'authorId': '1406245631', 'name': 'Ning Chen'}, {'authorId': '145254043', 'name': 'Jun Zhu'}]",Improving Adversarial Robustness via Promoting Ensemble Diversity,2019,International Conference on Machine Learning,369,48,53,68,62,15,NimbusRomNo9L,13,0,8,17,0,10,9560
246473291,2202.01147,Improving Screening Processes via Calibrated Subset Selection,"[{'authorId': '40689613', 'name': 'Lequn Wang'}, {'authorId': '1680188', 'name': 'T. Joachims'}, {'authorId': '2193200302', 'name': 'Manuel Gomez Rodriguez'}]",Improving Screening Processes via Calibrated Subset Selection,2022,International Conference on Machine Learning,14,56,1,0,0,0,CMR10,30,0,8,0,0,0,14072
249538726,2206.04475,Individually Fair Learning with One-Sided Feedback,"[{'authorId': '22271313', 'name': 'Yahav Bechavod'}, {'authorId': '1682008', 'name': 'Aaron Roth'}]",Individually Fair Learning with One-Sided Feedback,2022,International Conference on Machine Learning,3,72,0,0,0,0,CMR10,25,0,1,0,0,0,12640
141460093,1905.00360,Information-Theoretic Considerations in Batch Reinforcement Learning,"[{'authorId': '2108267563', 'name': 'Jinglin Chen'}, {'authorId': '48272707', 'name': 'Nan Jiang'}]",Information-Theoretic Considerations in Batch Reinforcement Learning,2019,International Conference on Machine Learning,307,58,61,101,14,0,NimbusRomNo9L,27,0,7,9,0,0,17010
249605747,2206.05255,Interactively Learning Preference Constraints in Linear Bandits,"[{'authorId': '4829248', 'name': 'David Lindner'}, {'authorId': '3302876', 'name': 'Sebastian Tschiatschek'}, {'authorId': '1380228856', 'name': 'Katja Hofmann'}, {'authorId': '153243248', 'name': 'A. Krause'}]",Interactively Learning Preference Constraints in Linear Bandits,2022,International Conference on Machine Learning,7,30,1,55,10,43,CMSY10,23,17,6,7,0,0,12881
250113579,2206.14702,Interventional Contrastive Learning with Meta Semantic Regularizer,"[{'authorId': '2059455684', 'name': 'Wenwen Qiang'}, {'authorId': '2118506408', 'name': 'Jiangmeng Li'}, {'authorId': '2153619515', 'name': 'Changwen Zheng'}, {'authorId': '2100573353', 'name': 'Bing Su'}, {'authorId': '2054473562', 'name': 'Hui Xiong'}]",Interventional Contrastive Learning with Meta Semantic Regularizer,2022,International Conference on Machine Learning,12,39,0,66,32,15,NimbusRomNo9L,13,0,12,9,0,8,8745
211171485,2002.07839,Is Local SGD Better than Minibatch SGD?,"[{'authorId': '32373165', 'name': 'Blake E. Woodworth'}, {'authorId': '46518938', 'name': 'Kumar Kshitij Patel'}, {'authorId': '2127057', 'name': 'Sebastian U. Stich'}, {'authorId': '2176849501', 'name': 'Zhen Dai'}, {'authorId': '3378789', 'name': 'Brian Bullins'}, {'authorId': '145057514', 'name': 'H. B. McMahan'}, {'authorId': '1768909', 'name': 'Ohad Shamir'}, {'authorId': '1706280', 'name': 'N. Srebro'}]",Is Local SGD Better than Minibatch SGD,2020,International Conference on Machine Learning,215,41,25,114,236,3,CMR10,31,9,10,3,1,4,16268
227053907,2011.09757,KD3A: Unsupervised Multi-Source Decentralized Domain Adaptation via Knowledge Distillation,"[{'authorId': '46854712', 'name': 'H. Feng'}, {'authorId': '2062515163', 'name': 'Zhaoyang You'}, {'authorId': '1476766004', 'name': 'Minghao Chen'}, {'authorId': '3430692', 'name': 'Tianye Zhang'}, {'authorId': '145314938', 'name': 'Minfeng Zhu'}, {'authorId': '2110921249', 'name': 'Fei Wu'}, {'authorId': '9698207', 'name': 'Chao Wu'}, {'authorId': '2154938833', 'name': 'Wei Chen'}]",KD3A Unsupervised Multi-Source Decentralized Domain Adaptation via Knowledge Distillation,2020,International Conference on Machine Learning,67,41,16,85,115,17,NimbusRomNo9L,15,0,7,16,2,18,9862
240419741,2111.01365,Koopman Q-learning: Offline Reinforcement Learning via Symmetries of Dynamics,"[{'authorId': '102942511', 'name': 'M. Weissenbacher'}, {'authorId': '89140693', 'name': 'Samarth Sinha'}, {'authorId': '1873736', 'name': 'Animesh Garg'}, {'authorId': '1704932', 'name': 'Y. Kawahara'}]",Koopman Q-learning Offline Reinforcement Learning via Symmetries of Dynamics,2021,International Conference on Machine Learning,15,40,1,131,62,17,NimbusRomNo9L,23,12,10,15,0,10,15659
249926965,2206.11254,Langevin Monte Carlo for Contextual Bandits,"[{'authorId': '47568847', 'name': 'Pan Xu'}, {'authorId': '1388823889', 'name': 'Hongkai Zheng'}, {'authorId': '3371636', 'name': 'Eric V. Mazumdar'}, {'authorId': '3371922', 'name': 'K. Azizzadenesheli'}, {'authorId': '2047844', 'name': 'Anima Anandkumar'}]",Langevin Monte Carlo for Contextual Bandits,2022,International Conference on Machine Learning,19,50,3,142,150,16,NimbusRomNo9L,21,3,10,10,0,4,13026
167217447,1905.11634,LatentGNN: Learning Efficient Non-local Relations for Visual Recognition,"[{'authorId': '1734973476', 'name': 'Songyang Zhang'}, {'authorId': '2261106', 'name': 'Shipeng Yan'}, {'authorId': '33913193', 'name': 'Xuming He'}]",LatentGNN Learning Efficient Non-local Relations for Visual Recognition,2019,International Conference on Machine Learning,78,49,9,0,0,0,NimbusRomNo9L,10,0,1,0,0,0,7390
